"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"보길면 0297",1,,전라남도 완도군 보길면 부황리 29-8,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0298",1,,전라남도 완도군 보길면 부황리 569,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0299",1,전라남도 완도군 보길면 부황길 19,,34.1657501766,126.5589479184,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0300",1,,전라남도 완도군 보길면 부황리 183-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0301",1,,전라남도 완도군 보길면 부황리 570,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0302",1,,전라남도 완도군 보길면 부황리 174-7,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0303",1,전라남도 완도군 보길면 부황길 25-47,,34.1640132056,126.5594090823,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0304",1,전라남도 완도군 보길면 부황길 25-61,,34.1637763182,126.5592405882,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0305",1,,전라남도 완도군 보길면 부황리 573,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0306",1,,전라남도 완도군 보길면 부황리 150-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0307",1,전라남도 완도군 보길면 부황길 40,,34.1647775047,126.5569075800,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0308",1,전라남도 완도군 보길면 부황길 57,,34.1624789917,126.5559442013,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0309",1,,전라남도 완도군 보길면 부황리 577,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0310",1,,전라남도 완도군 보길면 부황리 147-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0311",1,,전라남도 완도군 보길면 부황리 202-23,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0312",1,,전라남도 완도군 보길면 부황리 산 64-14,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0313",1,,전라남도 완도군 보길면 부황리 산 64-8,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0314",1,,전라남도 완도군 보길면 부황리 225-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0315",1,전라남도 완도군 보길면 부황길 113-1,,34.1591259396,126.5542468162,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0316",1,,전라남도 완도군 보길면 부황리 산 15-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0317",1,,전라남도 완도군 보길면 부황리 589,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0318",1,,전라남도 완도군 보길면 부황리 593,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0319",1,,전라남도 완도군 보길면 부황리 산 60-8,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0320",1,전라남도 완도군 보길면 부황길 124-45,,34.1581735794,126.5509277139,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0321",1,,전라남도 완도군 보길면 부황리 241-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0322",1,,전라남도 완도군 보길면 부황리 307-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0323",1,,전라남도 완도군 보길면 부황리 304-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0324",1,,전라남도 완도군 보길면 부황리 산 25-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0325",1,,전라남도 완도군 보길면 부황리 292,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0326",1,,전라남도 완도군 보길면 부황리 598,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0327",1,,전라남도 완도군 보길면 부황리 315-5,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0328",1,,전라남도 완도군 보길면 부황리 산 31-6,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0329",1,,전라남도 완도군 보길면 부황리 산 31-6,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0330",1,전라남도 완도군 보길면 부용길 13,,34.1503828437,126.5447631043,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0331",1,,전라남도 완도군 보길면 부황리 산 34-8,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0332",1,,전라남도 완도군 보길면 부황리 603,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0333",1,,전라남도 완도군 보길면 부황리 415-5,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0334",1,전라남도 완도군 보길면 부용길 34,,34.1490887942,126.5434661584,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0335",1,,전라남도 완도군 보길면 부황리 413-7,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0336",1,전라남도 완도군 보길면 부용길 43,,34.1476905733,126.5437339117,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0337",1,전라남도 완도군 보길면 부용길 43,,34.1476905733,126.5437339117,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0338",1,전라남도 완도군 보길면 부용길 43,,34.1476905733,126.5437339117,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0339",1,전라남도 완도군 보길면 부황길 362,,34.1458642484,126.5396345520,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0340",1,전라남도 완도군 보길면 부황길 309,,34.1488918080,126.5422533309,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0341",1,,전라남도 완도군 보길면 부황리 439-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0342",1,전라남도 완도군 보길면 부황길 309,,34.1488918080,126.5422533309,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0343",1,,전라남도 완도군 보길면 부황리 산 33-4,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0344",1,전라남도 완도군 보길면 부용길 43,,34.1476905733,126.5437339117,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0345",1,,전라남도 완도군 보길면 부황리 605,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0346",1,,전라남도 완도군 보길면 부황리 137-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0347",1,전라남도 완도군 보길면 부황1길 28,,34.1652681807,126.5558575850,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0348",1,,전라남도 완도군 보길면 부황리 124-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0349",1,,전라남도 완도군 보길면 부황리 117,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0350",1,전라남도 완도군 보길면 부황2길 3,,34.1680495341,126.5541077255,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0351",1,,전라남도 완도군 보길면 부황리 35-9,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0352",1,,전라남도 완도군 보길면 부황리 43-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0353",1,,전라남도 완도군 보길면 부황리 625,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0354",1,전라남도 완도군 보길면 부황2길 11-32,,34.1673473134,126.5526831761,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0355",1,전라남도 완도군 보길면 부황2길 11-34,,34.1671544537,126.5527492661,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0356",1,전라남도 완도군 보길면 부황2길 7,,34.1683572885,126.5536567734,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0357",1,전라남도 완도군 보길면 부황2길 18,,34.1689411010,126.5535585837,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0358",1,,전라남도 완도군 보길면 부황리 67,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0359",1,전라남도 완도군 보길면 부황2길 27-1,,34.1680075753,126.5517952370,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0360",1,,전라남도 완도군 보길면 부황리 산 84-20,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0361",1,,전라남도 완도군 보길면 부황리 84-14,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0362",1,,전라남도 완도군 보길면 부황리 580,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0363",1,,전라남도 완도군 보길면 부황리 82-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0364",1,,전라남도 완도군 보길면 부황리 46,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0365",1,,전라남도 완도군 보길면 부황리 산 81-4,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0366",1,전라남도 완도군 보길면 보길로 233,,34.1773037663,126.5500128863,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0367",1,전라남도 완도군 보길면 보길로 213,,34.1757952424,126.5519696962,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0368",1,전라남도 완도군 보길면 보길로 233,,34.1773037663,126.5500128863,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0369",1,전라남도 완도군 보길면 보길로 227-1,,34.1756569024,126.5501077499,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0370",1,전라남도 완도군 보길면 보길로 233,,34.1773037663,126.5500128863,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0371",1,,전라남도 완도군 보길면 정자리 10-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0372",1,,전라남도 완도군 보길면 정자리 산 5-4,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0373",1,전라남도 완도군 보길면 보길로 389,,34.1788319191,126.5375090887,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0374",1,전라남도 완도군 보길면 정동1길 17,,34.1774833831,126.5358639408,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0375",1,전라남도 완도군 보길면 정동1길 17,,34.1774833831,126.5358639408,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0376",1,,전라남도 완도군 보길면 정자리 132-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0377",1,전라남도 완도군 보길면 정동길 13,,34.1779457538,126.5378689406,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0378",1,,전라남도 완도군 보길면 정자리 123-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0379",1,,전라남도 완도군 보길면 정자리 95,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0380",1,전라남도 완도군 보길면 정동1길 9-39,,34.1775639725,126.5371039376,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0381",1,전라남도 완도군 보길면 정동1길 9-18,,34.1781143687,126.5360625627,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0382",1,전라남도 완도군 보길면 정동1길 9-24,,34.1776708703,126.5360961203,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0383",1,전라남도 완도군 보길면 정동1길 17,,34.1774833831,126.5358639408,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0384",1,,전라남도 완도군 보길면 정자리 80-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0385",1,전라남도 완도군 보길면 정동1길 9-32,,34.1770993687,126.5362513190,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0386",1,전라남도 완도군 보길면 정동1길 28,,34.1767067907,126.5352803032,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0387",1,,전라남도 완도군 보길면 정자리 58,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0388",1,전라남도 완도군 보길면 보길로 409,,34.1782583606,126.5354015255,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0389",1,,전라남도 완도군 보길면 정자리 168-6,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0390",1,전라남도 완도군 보길면 보길로 417,,34.1779385917,126.5346140629,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0391",1,전라남도 완도군 보길면 보길로 424,,34.1779516525,126.5338748881,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0392",1,,전라남도 완도군 보길면 정자리 186,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0393",1,,전라남도 완도군 보길면 정자리 171-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0394",1,,전라남도 완도군 보길면 정자리 181-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0395",1,,전라남도 완도군 보길면 정자리 187,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0396",1,전라남도 완도군 보길면 정동2길 4,,34.1766490089,126.5337839973,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0397",1,,전라남도 완도군 보길면 정자리 191-4,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0398",1,전라남도 완도군 보길면 보길로 440,,34.1767443452,126.5331327808,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0399",1,전라남도 완도군 보길면 정동1길 17,,34.1774833831,126.5358639408,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0400",1,,전라남도 완도군 보길면 정자리 243-8,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0401",1,전라남도 완도군 보길면 보길로 466,,34.1744092001,126.5317592571,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0402",1,전라남도 완도군 보길면 보길로 472,,34.1739933917,126.5314655575,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0403",1,전라남도 완도군 보길면 보길로 474-28,,34.1748535281,126.5317071263,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0404",1,전라남도 완도군 보길면 보길로 474-28,,34.1748535281,126.5317071263,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0405",1,,전라남도 완도군 보길면 정자리 231-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0406",1,전라남도 완도군 보길면 정자길 20-1,,34.1720749293,126.5324605496,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0407",1,전라남도 완도군 보길면 정자길 22,,34.1726290414,126.5321197449,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0408",1,전라남도 완도군 보길면 정자길 20-1,,34.1720749293,126.5324605496,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0409",1,전라남도 완도군 보길면 정자길 14,,34.1720934885,126.5314883131,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0410",1,전라남도 완도군 보길면 정자길 10-1,,34.1712671250,126.5318286708,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0411",1,,전라남도 완도군 보길면 정자리 288,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0412",1,,전라남도 완도군 보길면 정자리 269-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0413",1,,전라남도 완도군 보길면 정자리 279-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0414",1,,전라남도 완도군 보길면 정자리 276-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0415",1,,전라남도 완도군 보길면 정자리 275-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0416",1,,전라남도 완도군 보길면 정자리 562-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0417",1,,전라남도 완도군 보길면 정자리 558-5,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0418",1,전라남도 완도군 보길면 보길로 518,,34.1720370467,126.5277229775,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0419",1,,전라남도 완도군 보길면 정자리 475-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0420",1,,전라남도 완도군 보길면 정자리 535-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0421",1,전라남도 완도군 보길면 보길로 539,,34.1705228731,126.5264536590,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0422",1,전라남도 완도군 보길면 보길로 503,,34.1719571513,126.5292891598,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0423",1,,전라남도 완도군 보길면 정자리 473-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0424",1,전라남도 완도군 보길면 정자1길 31,,34.1688399053,126.5268595753,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0425",1,전라남도 완도군 보길면 보길로 503,,34.1719571513,126.5292891598,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0426",1,전라남도 완도군 보길면 정자1길 21-2,,34.1694381809,126.5263566823,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0427",1,,전라남도 완도군 보길면 정자리 503-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0428",1,,전라남도 완도군 보길면 정자리 373-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0429",1,전라남도 완도군 보길면 보길로 556-36,,34.1719468234,126.5245751949,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0430",1,,전라남도 완도군 보길면 정자리 385-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0431",1,전라남도 완도군 보길면 정자2길 25,,34.1683045447,126.5250254277,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0432",1,,전라남도 완도군 보길면 정자리 381-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0433",1,전라남도 완도군 보길면 정자2길 19-13,,34.1681937862,126.5255939225,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0434",1,,전라남도 완도군 보길면 정자리 427-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0435",1,,전라남도 완도군 보길면 정자리 364,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0436",1,전라남도 완도군 보길면 정자2길 47,,34.1663914473,126.5241088661,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0437",1,전라남도 완도군 보길면 보길로 556-21,,34.1713463916,126.5236126187,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0438",1,,전라남도 완도군 보길면 정자리 569-13,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0439",1,전라남도 완도군 보길면 보길로 556-21,,34.1713463916,126.5236126187,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0440",1,전라남도 완도군 보길면 보길로 556-21,,34.1713463916,126.5236126187,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0441",1,,전라남도 완도군 보길면 정자리 511-6,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0442",1,,전라남도 완도군 보길면 정자리 511-6,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0443",1,전라남도 완도군 보길면 정자2길 14,,34.1691945805,126.5249063454,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0444",1,,전라남도 완도군 보길면 정자리 610-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0445",1,전라남도 완도군 보길면 보길로 640,,34.1664612112,126.5177545076,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0446",1,,전라남도 완도군 보길면 정자리 621-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0447",1,전라남도 완도군 보길면 보길로 645-13,,34.1657720361,126.5183100167,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0448",1,전라남도 완도군 보길면 보길로 645-15,,34.1658569950,126.5187333675,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0449",1,,전라남도 완도군 보길면 정자리 621-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0450",1,전라남도 완도군 보길면 보길로 651,,34.1652457889,126.5170140767,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0451",1,전라남도 완도군 보길면 선창길 51,,34.1511288942,126.5127691277,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0452",1,전라남도 완도군 보길면 보길로 870,,34.1518382241,126.5104659119,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0453",1,,전라남도 완도군 보길면 정자리 928,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0454",1,,전라남도 완도군 보길면 정자리 928,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0455",1,전라남도 완도군 보길면 보길로 875,,34.1509680138,126.5104218120,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0456",1,전라남도 완도군 보길면 보길로 889-2,,34.1502492113,126.5098472538,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0457",1,,전라남도 완도군 보길면 정자리 928,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0458",1,,전라남도 완도군 보길면 정자리 928,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0459",1,전라남도 완도군 보길면 선창길 22,,34.1501824126,126.5105030066,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0460",1,전라남도 완도군 보길면 선창길 30,,34.1509699108,126.5108298369,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0461",1,,전라남도 완도군 보길면 정자리 산 154-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0462",1,,전라남도 완도군 보길면 정자리 748-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0463",1,,전라남도 완도군 보길면 정자리 748-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0464",1,,전라남도 완도군 보길면 정자리 736-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0465",1,,전라남도 완도군 보길면 정자리 732-12,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0466",1,,전라남도 완도군 보길면 정자리 산 154-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0467",1,,전라남도 완도군 보길면 정자리 726-20,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0468",1,전라남도 완도군 보길면 선창1길 11,,34.1482521447,126.5088597134,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0469",1,,전라남도 완도군 보길면 정자리 928,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0470",1,전라남도 완도군 보길면 선창1길 18-1,,34.1482195547,126.5078127923,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0471",1,,전라남도 완도군 보길면 정자리 928,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0472",1,,전라남도 완도군 보길면 정자리 881-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0473",1,전라남도 완도군 보길면 선창1길 29,,34.1475091160,126.5074833844,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0474",1,전라남도 완도군 보길면 선창1길 29,,34.1475091160,126.5074833844,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0475",1,전라남도 완도군 보길면 선창1길 48,,34.1476122741,126.5051809391,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0476",1,,전라남도 완도군 보길면 정자리 889-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0477",1,,전라남도 완도군 보길면 정자리 889-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0478",1,,전라남도 완도군 보길면 정자리 889-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0479",1,전라남도 완도군 보길면 선창1길 15-15,,34.1477114506,126.5088882153,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0480",1,전라남도 완도군 보길면 보길로 913,,34.1479796833,126.5096417683,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0481",1,전라남도 완도군 보길면 선창2길 32,,34.1478301589,126.5103504610,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0482",1,,전라남도 완도군 보길면 정자리 791-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0483",1,전라남도 완도군 보길면 선창2길 5-17,,34.1471447383,126.5094892627,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0484",1,,전라남도 완도군 보길면 정자리 809-3,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0485",1,,전라남도 완도군 보길면 정자리 794-7,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0486",1,,전라남도 완도군 보길면 정자리 779-7,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0487",1,,전라남도 완도군 보길면 정자리 779-12,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0488",1,,전라남도 완도군 보길면 정자리 산 168-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0489",1,,전라남도 완도군 보길면 정자리 산 182-8,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0490",1,,전라남도 완도군 보길면 정자리 산 182-8,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0491",1,,전라남도 완도군 보길면 정자리 877-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0492",1,,전라남도 완도군 보길면 정자리 847,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0493",1,전라남도 완도군 보길면 선창3길 40,,34.1434046531,126.5116043289,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0494",1,,전라남도 완도군 보길면 정자리 852,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0495",1,,전라남도 완도군 보길면 정자리 산 182-14,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0496",1,,전라남도 완도군 보길면 정자리 876-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0497",1,,전라남도 완도군 보길면 정자리 871,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0498",1,,전라남도 완도군 보길면 정자리 868-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0499",1,,전라남도 완도군 보길면 정자리 산 148-47,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0500",1,,전라남도 완도군 보길면 정자리 산 148-47,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0501",1,,전라남도 완도군 보길면 정자리 산 148-46,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0502",1,,전라남도 완도군 보길면 정자리 산 148-47,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0503",1,,전라남도 완도군 보길면 정자리 산 148-47,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0504",1,,전라남도 완도군 보길면 부황리 506,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0505",1,,전라남도 완도군 보길면 부황리 502-4,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0506",1,,전라남도 완도군 보길면 부황리 산 112-1,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0507",1,,전라남도 완도군 보길면 부황리 516-6,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0508",1,전라남도 완도군 보길면 보길로 1206-17,,34.1272687063,126.5159496996,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0509",1,전라남도 완도군 보길면 보길로 1203,,34.1277998079,126.5172391746,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0510",1,,전라남도 완도군 보길면 부황리 523,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0511",1,전라남도 완도군 보길면 보길로 1206-3,,34.1274766677,126.5170678908,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0512",1,전라남도 완도군 보길면 보길로 1206-3,,34.1274766677,126.5170678908,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0513",1,전라남도 완도군 보길면 보길로 1200,,34.1281055296,126.5168553109,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0514",1,,전라남도 완도군 보길면 부황리 619-2,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0515",1,전라남도 완도군 보길면 보옥길 15,,34.1281578341,126.5184433570,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0516",1,전라남도 완도군 보길면 보옥길 3-16,,34.1289077472,126.5175820505,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0517",1,,전라남도 완도군 보길면 부황리 491-5,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0518",1,전라남도 완도군 보길면 보옥길 10-1,,34.1281212393,126.5180313021,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0519",1,,전라남도 완도군 보길면 부황리 484,,,,,061-550-6641,보길면사무소,2020-09-08
"보길면 0520",1,,전라남도 완도군 보길면 부황리 483-2,,,,,061-550-6641,보길면사무소,2020-09-08
"생일면 0001",1,,전라남도 완도군 생일면 봉선리 384-11,,,,,061-550-6687,생일면사무소,2020-09-08
"생일면 0002",1,,전라남도 완도군 생일면 봉선리 384-10,,,,,061-550-6687,생일면사무소,2020-09-08
